source,region,name,rating_raw,review_count_raw,location,price_range,categories,snippet
Yelp,Dublin,Love Supreme,4.4,(24 reviews),Stoneybatter,€€,"“And plenty ofsweet treatstoo! My new favourite coffee spot in Dublin   Just a fantastic spot all...”more, Bakeries, Coffee & Tea Shops",“And plenty of sweet treats too! My new favourite coffee spot in Dublin   Just a fantastic spot all...” more
Yelp,Dublin,Angelina's Deli,3.5,(2 reviews),Baggot Street,€,"“Great local Deli just off Baggot Street Upper offering great Sandwiches plus a variety of Salads. All made using the freshest ingredients this place…”more, Coffee & Tea Shops, Cafes, Delis",“Great local Deli just off Baggot Street Upper offering great Sandwiches plus a variety of Salads. All made using the freshest ingredients this place…” more
Yelp,Dublin,The Natural Bakery,3.4,(15 reviews),Kilmainham,€€€,"“They have a great selection ofsweet treatsalong with breads, pretzels and scones.”more, Bakeries","“They have a great selection of sweet treats along with breads, pretzels and scones.” more"
Yelp,Dublin,The Orange Goat,4.2,(14 reviews),Ballsbridge,,"“This is lovely local place to grab a coffee or a quick lunch. The bread andbakery itemsare...”more, Cafes",“This is lovely local place to grab a coffee or a quick lunch. The bread and bakery items are...” more
Yelp,Dublin,Gluttony Bakery,until 17:00,,Dublin,,"Gluten Free, Bakeries",
Yelp,Dublin,The Village Bakery,until 23:00,,Terenure,€,Bakeries,
Yelp,Dublin,Aungier Danger Pop-Up,3.4,(5 reviews),North Inner City,€€€,"“It was fate!! We had just had lunch and were discussing getting dessert, and my friend brought up Aungier Danger but we all just sighed, knowing that…”more, Donuts, Bakeries","“It was fate!! We had just had lunch and were discussing getting dessert, and my friend brought up Aungier Danger but we all just sighed, knowing that…” more"
Yelp,Dublin,The Butler's Pantry,3.4,(5 reviews),Clontarf,€€€,"“Coffee and tea are served here, as are some delectablesweet treats, but on the downside there are...”more, Coffee & Tea Shops, Delis, Bakeries","“Coffee and tea are served here, as are some delectable sweet treats , but on the downside there are...” more"
Yelp,Dublin,Thunders Home Bakery,until 17:30,,Windy Arbour,,"Coffee & Tea Shops, Delicatessen, Bakeries",
Yelp,Dublin,Bibi's Cafe,4.3,(76 reviews),Portobello,€€,"“They also have somebaked goods, coffee and juices. The star of the show for me is their French...”more, Coffee & Tea Shops, Breakfast & Brunch","“They also have some baked goods , coffee and juices. The star of the show for me is their French...” more"
Yelp,Dublin,HX46,4.4,(27 reviews),Harold's Cross,€€,"“The staff is always nice too. I haven't tried their coffee/bakerystuff yet but I see a lot of...”more, Coffee & Tea Shops, Asian Fusion",“The staff is always nice too. I haven't tried their coffee/ bakery stuff yet but I see a lot of...” more
Yelp,Dublin,Cupcakes by the Sugar Loaf Bakery,3.4,(5 reviews),South Inner City,€€,"“Great for a mid-afternoonsweet treat, although I confess I prefer the ones at Howth markets...”more, Cupcakes","“Great for a mid-afternoon sweet treat , although I confess I prefer the ones at Howth markets...” more"
Yelp,Dublin,Tasty Treats Ballyfermot,4.6,(5 reviews),Ballyfermot,€,"“The freshest of cream, man size slices and super selection ofbaked goods.”more, Bakeries","“The freshest of cream, man size slices and super selection of baked goods .” more"
Yelp,Dublin,The Bretzel Bakery,4.2,(5 reviews),Rathgar,€,"“As you would expect, it stocks the samebaked goodsas their flagship store does on Lennox Street.”more, Bakeries","“As you would expect, it stocks the same baked goods as their flagship store does on Lennox Street.” more"
Yelp,Dublin,La Boulangerie Cafe,2.0,(4 reviews),South Inner City,,"“business on Camden St, giving the tasty pastries here the pedigree of abakerythat really knows...”more, Coffee & Tea Shops, Bakeries","“business on Camden St, giving the tasty pastries here the pedigree of a bakery that really knows...” more"
Yelp,Dublin,Athenas Bakery & Café,3.0,(1 review),Stoneybatter,,"“I opted for theirbakeryoffer of three cream cakes for a fiver, which was much better value for my...”more, Coffee & Tea Shops, Bakeries","“I opted for their bakery offer of three cream cakes for a fiver, which was much better value for my...” more"
Yelp,Dublin,Crumblin Cakes,until 20:00,,Crumlin,,"Cake Shop & Patisserie Shops, Bakeries",
Yelp,Dublin,Cinnamon,3.0,(74 reviews),Ranelagh,€€,"“Swung by here for a snack and a glass of wine. A cute littlebakeryand cafe.”more, Breakfast & Brunch, Cafes, Gluten Free",“Swung by here for a snack and a glass of wine. A cute little bakery and cafe.” more
Yelp,Dublin,The Natural Bakery,3.3,(6 reviews),Milltown,€,"“Bakeriesare making a bit of a comeback, it is a welcome one for all save my waistline, which is...”more, Bakeries","“ Bakeries are making a bit of a comeback, it is a welcome one for all save my waistline, which is...” more"
Yelp,Dublin,KC Peaches Cafe Pearse Street,3.3,(47 reviews),Grand Canal Dock,€€,"“I love the California chicken - really tasty. They also do some really nicebaked goodsand have...”more, Delis, Cafes",“I love the California chicken - really tasty. They also do some really nice baked goods and have...” more
Yelp,Dublin,Avoca Ballsbridge Food Market,1.0,(1 review),Ballsbridge,,"“Walked in without a reservation (2 of us) at 12:45 to a virtually empty room. Waiter asked archly if we had reservations, we politely answered that no…”more, Supermarkets, Bakeries","“Walked in without a reservation (2 of us) at 12:45 to a virtually empty room. Waiter asked archly if we had reservations, we politely answered that no…” more"
Yelp,Dublin,Coghlans Bakery,,,South Inner City,,Bakeries,
Yelp,Dublin,Bake My Day,4.0,(1 review),Walkinstown,,"“This place has recently changed its name to The Coffee House. They always have really really good scones and tasty homemade soup. The coffee is great…”more, Bakeries, Cafes",“This place has recently changed its name to The Coffee House. They always have really really good scones and tasty homemade soup. The coffee is great…” more
Yelp,Dublin,Primal Food,4.0,(1 review),Dublin,,"“Someone told me about Detox Retox and that they are abakerythat does bread, crackers and cakes...”more, Bakeries, Health Food","“Someone told me about Detox Retox and that they are a bakery that does bread, crackers and cakes...” more"
Yelp,Dublin,Treat,4.3,(3 reviews),Cabra,€,"“Treat is a cute littlebakery/cafe/deli. There were a few downsides including they don't have any...”more, Cake Shop & Patisserie Shops, Coffee & Tea Shops",“Treat is a cute little bakery /cafe/deli. There were a few downsides including they don't have any...” more
Yelp,Dublin,Insomnia Coffee Company,3.0,(5 reviews),Kilmainham,€,"“Staff are really friendly and it's great that's is connected to the NaturalBakeryif you want...”more, Sandwiches, Coffee & Tea Shops, Juice Bar & Smoothies",“Staff are really friendly and it's great that's is connected to the Natural Bakery if you want...” more
Yelp,Dublin,Phoenix Home Bakery,,,Navan Road,,Bakeries,
Yelp,Dublin,Reillys Cakes,,,Whitehall,,Bakeries,
Yelp,Dublin,Arún Bakery,,,Smithfield,,Bakeries,
Yelp,Dublin,Cloud Cafe,5.0,(3 reviews),Ballybough,,"“Fast, friendly service and an interesting menu that reminds me of cute breakfast/brunch/bakeriesin...”more, Cafes","“Fast, friendly service and an interesting menu that reminds me of cute breakfast/brunch/ bakeries in...” more"
Yelp,Dublin,Dublin Food Co-op,3.9,(20 reviews),Island Bridge,€€,"“Fresh and creative breads from a German who knows whatartisan breadis?”more, Markets, Organic Shops, Greengrocers",“Fresh and creative breads from a German who knows what artisan bread is?” more
Yelp,Dublin,KC Peaches Cafe Nassau Street,3.5,(80 reviews),South Inner City,€€,"“Super friendly staff, greatbaked goodsand they offer a super wide range.”more, Delis, Wine Bars, Cafes","“Super friendly staff, great baked goods and they offer a super wide range.” more"
Yelp,Dublin,Fornetti Ireland,,,North Inner City,€€,Bakeries,
Yelp,Dublin,Scéal Bakery,,,Smithfield,,Bakeries,
Yelp,Dublin,The Sweet Spot,until 18:00,,East Wall,,"Cafes, Bakeries",
Yelp,Dublin,Fornetti Ireland,,,South Inner City,,"Cake Shop & Patisserie Shops, Coffee & Tea Shops, Bakeries",
Yelp,Dublin,Winnie's Craft Cafe,4.5,(4 reviews),Trimblestown,€,"“They also do great lunch and have great selection of salads andbakerygoods to take away.”more, Cafes",“They also do great lunch and have great selection of salads and bakery goods to take away.” more
Yelp,Dublin,Soup Dragon,4.3,(35 reviews),North Inner City,€,"“I can't speak for their other food, but if you want cheap sandwiches, go to theBakerynear Cow's...”more, Soup, Coffee & Tea Shops, Breakfast & Brunch","“I can't speak for their other food, but if you want cheap sandwiches, go to the Bakery near Cow's...” more"
Yelp,Dublin,Bijou Deli,until 20:00,,Terenure,,"Coffee & Tea Shops, Delicatessen, Bakeries",
Yelp,Dublin,Behan's Home Bakery,,,Marino,,Bakeries,
Yelp,Dublin,Carmels Bakery,,,The Liberties,,Bakeries,
Yelp,Dublin,Posh Nosh,,,Cabra,,Bakeries,
Yelp,Dublin,Botanic Fayre,,,Glasnevin,,Bakeries,
Yelp,Dublin,Trubake Bakery,,,Rathmines,,Bakeries,
Yelp,Dublin,Kylemore Bakery,,,Finglas,,Bakeries,
Yelp,Dublin,Relish,5.0,(1 review),Dundrum,€€,"“Lovely coffee and such a great range of healthy lunches. Great takeaway lunches available as well. As well as healthier lunches they have gorgeous…”more, Organic Shops, Bakeries, Juice Bar & Smoothies",“Lovely coffee and such a great range of healthy lunches. Great takeaway lunches available as well. As well as healthier lunches they have gorgeous…” more
Yelp,Dublin,Boston Bakery,,,North Inner City,,Bakeries,
Yelp,Dublin,Baked,3.1,(13 reviews),Dundrum,€€,"“My experience with Baked was absolutely fantastic! I live outside of Europe and wanted to give my boyfriend a surprise on his birthday, so I ordered a…”more, Bakeries, Cake Shop & Patisserie Shops","“My experience with Baked was absolutely fantastic! I live outside of Europe and wanted to give my boyfriend a surprise on his birthday, so I ordered a…” more"
Yelp,Dublin,Petites Gourmandises,until 18:30,,South Inner City,,Bakeries,
Yelp,Dublin,Coffee Therapy,until 17:00,,Baggot Street,,"Bakeries, Coffee & Tea Shops",
Yelp,Dublin,Cooke's Bakery,,,South Inner City,,Bakeries,
Yelp,Dublin,Costa Coffee,3.3,(3 reviews),Smithfield,,"“While thebakerywas good, they filled kettles with very little water for my British tea.”more, Coffee & Tea Shops","“While the bakery was good, they filled kettles with very little water for my British tea.” more"
Yelp,Dublin,Lucaffe,2.0,(1 review),Collins Barracks,,"“There is a small variety of pastries delivered fresh every morning from the local Frenchbakerythat...”more, Coffee & Tea Shops",“There is a small variety of pastries delivered fresh every morning from the local French bakery that...” more
Yelp,Dublin,Thorntons,,,South Inner City,,Bakeries,
Yelp,Dublin,Er Buchetto,4.2,(10 reviews),Ranelagh,€€,"“Erbuchetto is a charming Italianbakeryand cafe in Ranelagh village. They offer great panini- the...”more, Coffee & Tea Shops, Bakeries",“Erbuchetto is a charming Italian bakery and cafe in Ranelagh village. They offer great panini- the...” more
Yelp,Dublin,Quigley's Nutgrove,3.0,(5 reviews),Rathfarnham,€,"“Bakeryis tempting. Stuff looks delicious. Staff could get a bit more training but oh well, no one...”more, Desserts, Coffee & Tea Shops, Bakeries","“ Bakery is tempting. Stuff looks delicious. Staff could get a bit more training but oh well, no one...” more"
Yelp,Dublin,Mannings Bakery,,,Kingswood,,Bakeries,
